ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-11-08 20:56:29 582m





Sample number Relative time HS4D-50(28994).Ch1
  s V
4294 0.00021088 -0.012133468
4295 0.0002109 -0.0080889789
4296 0.00021092 -0.0040444895
4297 0.00021094 -0.0040444895
4298 0.00021096 0.0040444895
4299 0.00021098 0
4300 0.000211 0
4301 0.00021102 -0.012133468
4302 0.00021104 -0.012133468
4303 0.00021106 0
4304 0.00021108 0
4305 0.0002111 -0.0080889789
4306 0.00021112 -0.012133468
4307 0.00021114 -0.0080889789
4308 0.00021116 -0.0040444895
4309 0.00021118 0
4310 0.0002112 0.0040444895
4311 0.00021122 0.0040444895
4312 0.00021124 0
4313 0.00021126 0
4314 0.00021128 0.0040444895
4315 0.0002113 0
4316 0.00021132 0.0040444895
4317 0.00021134 -0.0040444895
4318 0.00021136 0
4319 0.00021138 0.012133468
4320 0.0002114 0.0080889789
4321 0.00021142 0.0040444895
4322 0.00021144 0.0080889789
4323 0.00021146 0.012133468
4324 0.00021148 0.012133468
4325 0.0002115 0.0080889789
4326 0.00021152 0.0080889789
4327 0.00021154 0.0040444895
4328 0.00021156 -0.0040444895
4329 0.00021158 0
4330 0.0002116 0
4331 0.00021162 0.0040444895
4332 0.00021164 0
4333 0.00021166 0.0080889789
4334 0.00021168 0.012133468
4335 0.0002117 0.0040444895
4336 0.00021172 0.0040444895
4337 0.00021174 0
4338 0.00021176 0.0080889789
4339 0.00021178 0.012133468
4340 0.0002118 0.016177958
4341 0.00021182 0.012133468
4342 0.00021184 0.012133468
4343 0.00021186 0.0080889789
4344 0.00021188 0.012133468
4345 0.0002119 0.0080889789
4346 0.00021192 0.0040444895
4347 0.00021194 0.012133468
4348 0.00021196 0.012133468
4349 0.00021198 0.012133468
4350 0.000212 0.016177958
4351 0.00021202 0.016177958
4352 0.00021204 0.0080889789
4353 0.00021206 0.0040444895
4354 0.00021208 0.0080889789
4355 0.0002121 0.012133468
4356 0.00021212 0.0040444895
4357 0.00021214 0
4358 0.00021216 -0.0040444895
4359 0.00021218 0.012133468
4360 0.0002122 0.016177958
4361 0.00021222 0.012133468
4362 0.00021224 0
4363 0.00021226 0
4364 0.00021228 0.0040444895
4365 0.0002123 -0.0040444895
4366 0.00021232 0
4367 0.00021234 0.012133468
4368 0.00021236 0.020222447
4369 0.00021238 0.0080889789
4370 0.0002124 0
4371 0.00021242 0.0080889789
4372 0.00021244 0.012133468
4373 0.00021246 0.0080889789
4374 0.00021248 0.012133468
4375 0.0002125 0.012133468
4376 0.00021252 0.024266937
4377 0.00021254 0.036400405
4378 0.00021256 0.032355916
4379 0.00021258 0.020222447
4380 0.0002126 0.020222447
4381 0.00021262 0.020222447
4382 0.00021264 0.012133468
4383 0.00021266 0.012133468
4384 0.00021268 0.024266937
4385 0.0002127 0.024266937
4386 0.00021272 0.020222447
4387 0.00021274 0.016177958
4388 0.00021276 0.020222447
4389 0.00021278 0.032355916
4390 0.0002128 0.032355916
4391 0.00021282 0.024266937
4392 0.00021284 0.016177958
4393 0.00021286 0.012133468
4394 0.00021288 0.012133468
4395 0.0002129 0.012133468
4396 0.00021292 0.012133468
4397 0.00021294 0.0040444895
4398 0.00021296 0.016177958
4399 0.00021298 0.020222447
4400 0.000213 0.024266937
4401 0.00021302 0.020222447
4402 0.00021304 0.028311426
4403 0.00021306 0.028311426
4404 0.00021308 0.024266937
4405 0.0002131 0.024266937
4406 0.00021312 0.016177958
4407 0.00021314 0.012133468
4408 0.00021316 0.012133468
4409 0.00021318 0.016177958
4410 0.0002132 0.020222447
4411 0.00021322 0.024266937
4412 0.00021324 0.016177958
4413 0.00021326 0.012133468
4414 0.00021328 0.020222447
4415 0.0002133 0.016177958
4416 0.00021332 0.016177958
4417 0.00021334 0.020222447
4418 0.00021336 0.024266937
4419 0.00021338 0.036400405
4420 0.0002134 0.036400405
4421 0.00021342 0.028311426
4422 0.00021344 0.028311426
4423 0.00021346 0.024266937
4424 0.00021348 0.020222447
4425 0.0002135 0.020222447
4426 0.00021352 0.024266937
4427 0.00021354 0.028311426
4428 0.00021356 0.028311426
4429 0.00021358 0.028311426
4430 0.0002136 0.024266937
4431 0.00021362 0.024266937
4432 0.00021364 0.024266937
4433 0.00021366 0.020222447
4434 0.00021368 0.032355916
4435 0.0002137 0.020222447
4436 0.00021372 0.016177958
4437 0.00021374 0.020222447
4438 0.00021376 0.020222447
4439 0.00021378 0.016177958
4440 0.0002138 0.016177958
4441 0.00021382 0.028311426
4442 0.00021384 0.028311426
4443 0.00021386 0.024266937
4444 0.00021388 0.020222447
4445 0.0002139 0.024266937
4446 0.00021392 0.012133468
4447 0.00021394 0.012133468
4448 0.00021396 0.012133468
4449 0.00021398 0.016177958
4450 0.000214 0.016177958
4451 0.00021402 0.024266937
4452 0.00021404 0.020222447
4453 0.00021406 0.016177958
4454 0.00021408 0.016177958
4455 0.0002141 0.020222447
4456 0.00021412 0.016177958
4457 0.00021414 0.028311426
4458 0.00021416 0.028311426
4459 0.00021418 0.024266937
4460 0.0002142 0.016177958
4461 0.00021422 0.020222447
4462 0.00021424 0.020222447
4463 0.00021426 0.024266937
4464 0.00021428 0.028311426
4465 0.0002143 0.028311426
4466 0.00021432 0.024266937
4467 0.00021434 0.020222447
4468 0.00021436 0.020222447
4469 0.00021438 0.016177958
4470 0.0002144 0.024266937
4471 0.00021442 0.024266937
4472 0.00021444 0.024266937
4473 0.00021446 0.028311426
4474 0.00021448 0.044489384
4475 0.0002145 0.044489384
4476 0.00021452 0.040444895
4477 0.00021454 0.040444895
4478 0.00021456 0.036400405
4479 0.00021458 0.036400405
4480 0.0002146 0.032355916
4481 0.00021462 0.036400405
4482 0.00021464 0.032355916
4483 0.00021466 0.032355916
4484 0.00021468 0.036400405
4485 0.0002147 0.028311426
4486 0.00021472 0.024266937
4487 0.00021474 0.024266937
4488 0.00021476 0.024266937
4489 0.00021478 0.028311426
4490 0.0002148 0.028311426
4491 0.00021482 0.024266937
4492 0.00021484 0.032355916
4493 0.00021486 0.032355916
4494 0.00021488 0.036400405
4495 0.0002149 0.040444895
4496 0.00021492 0.028311426
4497 0.00021494 0.032355916
4498 0.00021496 0.028311426
4499 0.00021498 0.024266937
4500 0.000215 0.028311426
4501 0.00021502 0.024266937
4502 0.00021504 0.028311426
4503 0.00021506 0.032355916
4504 0.00021508 0.036400405
4505 0.0002151 0.032355916
4506 0.00021512 0.028311426
4507 0.00021514 0.024266937
4508 0.00021516 0.024266937
4509 0.00021518 0.028311426
4510 0.0002152 0.024266937
4511 0.00021522 0.024266937
4512 0.00021524 0.032355916
4513 0.00021526 0.028311426
4514 0.00021528 0.028311426
4515 0.0002153 0.028311426
4516 0.00021532 0.040444895
4517 0.00021534 0.040444895
4518 0.00021536 0.028311426
4519 0.00021538 0.028311426
4520 0.0002154 0.020222447
4521 0.00021542 0.020222447
4522 0.00021544 0.024266937
4523 0.00021546 0.020222447
4524 0.00021548 0.024266937
4525 0.0002155 0.024266937
4526 0.00021552 0.028311426
4527 0.00021554 0.036400405
4528 0.00021556 0.040444895
4529 0.00021558 0.040444895
4530 0.0002156 0.032355916
4531 0.00021562 0.032355916
4532 0.00021564 0.036400405
4533 0.00021566 0.028311426
4534 0.00021568 0.028311426
4535 0.0002157 0.032355916
4536 0.00021572 0.036400405
4537 0.00021574 0.032355916
4538 0.00021576 0.032355916
4539 0.00021578 0.040444895
4540 0.0002158 0.028311426
4541 0.00021582 0.028311426
4542 0.00021584 0.024266937
4543 0.00021586 0.020222447
4544 0.00021588 0.016177958
4545 0.0002159 0.028311426
4546 0.00021592 0.032355916
4547 0.00021594 0.028311426
4548 0.00021596 0.028311426
4549 0.00021598 0.020222447
4550 0.000216 0.024266937
4551 0.00021602 0.016177958
4552 0.00021604 0.020222447
4553 0.00021606 0.020222447
4554 0.00021608 0.032355916
4555 0.0002161 0.036400405
4556 0.00021612 0.036400405
4557 0.00021614 0.032355916
4558 0.00021616 0.040444895
4559 0.00021618 0.036400405
4560 0.0002162 0.036400405
4561 0.00021622 0.032355916
4562 0.00021624 0.032355916
4563 0.00021626 0.028311426
4564 0.00021628 0.016177958
4565 0.0002163 0.020222447
4566 0.00021632 0.024266937
4567 0.00021634 0.036400405
4568 0.00021636 0.036400405
4569 0.00021638 0.044489384
4570 0.0002164 0.052578363
4571 0.00021642 0.032355916
4572 0.00021644 0.016177958
4573 0.00021646 0.024266937
4574 0.00021648 0.028311426
4575 0.0002165 0.016177958
4576 0.00021652 0.0080889789
4577 0.00021654 0.024266937
4578 0.00021656 0.040444895
4579 0.00021658 0.024266937
4580 0.0002166 0.012133468
4581 0.00021662 0.012133468
4582 0.00021664 0.016177958
4583 0.00021666 0.012133468
4584 0.00021668 0.012133468
4585 0.0002167 0.048533874
4586 0.00021672 0.024266937
4587 0.00021674 0.028311426
4588 0.00021676 0.032355916
4589 0.00021678 0.012133468
4590 0.0002168 0.016177958
4591 0.00021682 0.0080889789
4592 0.00021684 0.0080889789
4593 0.00021686 0.020222447
4594 0.00021688 0.012133468
4595 0.0002169 0.012133468
4596 0.00021692 0.012133468
4597 0.00021694 0.012133468
4598 0.00021696 0.012133468
4599 0.00021698 0.024266937
4600 0.000217 0.024266937
4601 0.00021702 0.020222447
4602 0.00021704 0.016177958
4603 0.00021706 0.016177958
4604 0.00021708 0.020222447
4605 0.0002171 0.020222447
4606 0.00021712 0.012133468
4607 0.00021714 0.020222447
4608 0.00021716 0.020222447
4609 0.00021718 0.020222447
4610 0.0002172 0.012133468
4611 0.00021722 0.012133468
4612 0.00021724 0.0080889789
4613 0.00021726 0.0040444895
4614 0.00021728 0
4615 0.0002173 0.0040444895
4616 0.00021732 0
4617 0.00021734 0.0040444895
4618 0.00021736 0.012133468
4619 0.00021738 0.012133468
4620 0.0002174 0.016177958
4621 0.00021742 0.020222447
4622 0.00021744 0.020222447
4623 0.00021746 0.012133468
4624 0.00021748 0.0080889789
4625 0.0002175 0
4626 0.00021752 0.0040444895
4627 0.00021754 0.0080889789
4628 0.00021756 0.0040444895
4629 0.00021758 0.0080889789
4630 0.0002176 0.012133468
4631 0.00021762 0.016177958
4632 0.00021764 0.012133468
4633 0.00021766 0.0080889789
4634 0.00021768 0.012133468
4635 0.0002177 0.012133468
4636 0.00021772 0.016177958
4637 0.00021774 0.012133468
4638 0.00021776 0.020222447
4639 0.00021778 0.012133468
4640 0.0002178 0.0040444895
4641 0.00021782 0
4642 0.00021784 0
4643 0.00021786 0
4644 0.00021788 0
4645 0.0002179 -0.0040444895
4646 0.00021792 0.0040444895
4647 0.00021794 0.0080889789
4648 0.00021796 0.0080889789
4649 0.00021798 0.012133468
4650 0.000218 -0.012133468
4651 0.00021802 0.012133468
4652 0.00021804 0
4653 0.00021806 -0.0040444895
4654 0.00021808 0.012133468
4655 0.0002181 -0.012133468
4656 0.00021812 -0.0040444895
4657 0.00021814 -0.0040444895
4658 0.00021816 -0.0040444895
4659 0.00021818 0.0040444895
4660 0.0002182 0.0040444895
4661 0.00021822 -0.0080889789
4662 0.00021824 -0.0080889789
4663 0.00021826 0
4664 0.00021828 0.0080889789
4665 0.0002183 0
4666 0.00021832 -0.0080889789
4667 0.00021834 -0.012133468
4668 0.00021836 -0.0080889789
4669 0.00021838 -0.0080889789
4670 0.0002184 -0.016177958
4671 0.00021842 -0.012133468
4672 0.00021844 -0.016177958
4673 0.00021846 -0.020222447
4674 0.00021848 -0.020222447
4675 0.0002185 -0.016177958
4676 0.00021852 -0.016177958
4677 0.00021854 -0.016177958
4678 0.00021856 -0.012133468
4679 0.00021858 -0.0080889789
4680 0.0002186 -0.016177958
4681 0.00021862 -0.012133468
4682 0.00021864 -0.012133468
4683 0.00021866 -0.012133468
4684 0.00021868 -0.0080889789
4685 0.0002187 -0.012133468
4686 0.00021872 -0.012133468
4687 0.00021874 -0.0080889789
4688 0.00021876 -0.0080889789
4689 0.00021878 -0.012133468
4690 0.0002188 -0.012133468
4691 0.00021882 -0.020222447
4692 0.00021884 -0.024266937
4693 0.00021886 -0.028311426
4694 0.00021888 -0.016177958
4695 0.0002189 -0.012133468
4696 0.00021892 -0.012133468
4697 0.00021894 -0.020222447
4698 0.00021896 -0.020222447
4699 0.00021898 -0.024266937
4700 0.000219 -0.020222447
4701 0.00021902 -0.016177958
4702 0.00021904 -0.0080889789
4703 0.00021906 -0.0040444895
4704 0.00021908 0
4705 0.0002191 -0.0080889789
4706 0.00021912 -0.016177958
4707 0.00021914 -0.016177958
4708 0.00021916 -0.016177958
4709 0.00021918 -0.024266937
4710 0.0002192 -0.028311426
4711 0.00021922 -0.020222447
4712 0.00021924 -0.024266937
4713 0.00021926 -0.024266937
4714 0.00021928 -0.028311426
4715 0.0002193 -0.028311426
4716 0.00021932 -0.028311426
4717 0.00021934 -0.028311426
4718 0.00021936 -0.028311426
4719 0.00021938 -0.032355916
4720 0.0002194 -0.028311426
4721 0.00021942 -0.028311426
4722 0.00021944 -0.028311426
4723 0.00021946 -0.016177958
4724 0.00021948 -0.016177958
4725 0.0002195 -0.016177958
4726 0.00021952 -0.016177958
4727 0.00021954 -0.024266937
4728 0.00021956 -0.028311426
4729 0.00021958 -0.028311426
4730 0.0002196 -0.032355916
4731 0.00021962 -0.032355916
4732 0.00021964 -0.028311426
4733 0.00021966 -0.036400405
4734 0.00021968 -0.036400405
4735 0.0002197 -0.028311426
4736 0.00021972 -0.036400405
4737 0.00021974 -0.028311426
4738 0.00021976 -0.032355916
4739 0.00021978 -0.032355916
4740 0.0002198 -0.032355916
4741 0.00021982 -0.032355916
4742 0.00021984 -0.028311426
4743 0.00021986 -0.036400405
4744 0.00021988 -0.040444895
4745 0.0002199 -0.040444895
4746 0.00021992 -0.036400405
4747 0.00021994 -0.028311426
4748 0.00021996 -0.032355916
4749 0.00021998 -0.032355916
4750 0.00022 -0.032355916
4751 0.00022002 -0.032355916
4752 0.00022004 -0.040444895
4753 0.00022006 -0.044489384
4754 0.00022008 -0.040444895
4755 0.0002201 -0.032355916
4756 0.00022012 -0.032355916
4757 0.00022014 -0.036400405
4758 0.00022016 -0.036400405
4759 0.00022018 -0.028311426
4760 0.0002202 -0.044489384
4761 0.00022022 -0.036400405
4762 0.00022024 -0.028311426
4763 0.00022026 -0.036400405
4764 0.00022028 -0.032355916
4765 0.0002203 -0.040444895
4766 0.00022032 -0.044489384
4767 0.00022034 -0.048533874
4768 0.00022036 -0.048533874
4769 0.00022038 -0.052578363
4770 0.0002204 -0.040444895
4771 0.00022042 -0.036400405
4772 0.00022044 -0.036400405
4773 0.00022046 -0.040444895
4774 0.00022048 -0.032355916
4775 0.0002205 -0.036400405
4776 0.00022052 -0.044489384
4777 0.00022054 -0.048533874
4778 0.00022056 -0.048533874
4779 0.00022058 -0.040444895
4780 0.0002206 -0.028311426
4781 0.00022062 -0.032355916
4782 0.00022064 -0.024266937
4783 0.00022066 -0.028311426
4784 0.00022068 -0.036400405
4785 0.0002207 -0.044489384
4786 0.00022072 -0.048533874
4787 0.00022074 -0.044489384
4788 0.00022076 -0.032355916
4789 0.00022078 -0.040444895
4790 0.0002208 -0.044489384
4791 0.00022082 -0.056622853
4792 0.00022084 -0.052578363
4793 0.00022086 -0.052578363
4794 0.00022088 -0.052578363
4795 0.0002209 -0.056622853
4796 0.00022092 -0.052578363
4797 0.00022094 -0.052578363
4798 0.00022096 -0.052578363
4799 0.00022098 -0.056622853
4800 0.000221 -0.056622853
4801 0.00022102 -0.056622853
4802 0.00022104 -0.036400405
4803 0.00022106 -0.028311426
4804 0.00022108 -0.032355916
4805 0.0002211 -0.036400405
4806 0.00022112 -0.052578363
4807 0.00022114 -0.056622853
4808 0.00022116 -0.060667342
4809 0.00022118 -0.056622853
4810 0.0002212 -0.048533874
4811 0.00022122 -0.048533874
4812 0.00022124 -0.044489384
4813 0.00022126 -0.044489384
4814 0.00022128 -0.044489384
4815 0.0002213 -0.048533874
4816 0.00022132 -0.052578363
4817 0.00022134 -0.048533874
4818 0.00022136 -0.056622853
4819 0.00022138 -0.048533874
4820 0.0002214 -0.052578363
4821 0.00022142 -0.056622853
4822 0.00022144 -0.044489384
4823 0.00022146 -0.032355916
4824 0.00022148 -0.028311426
4825 0.0002215 -0.036400405
4826 0.00022152 -0.036400405
4827 0.00022154 -0.044489384
4828 0.00022156 -0.048533874
4829 0.00022158 -0.052578363
4830 0.0002216 -0.052578363
4831 0.00022162 -0.052578363
4832 0.00022164 -0.044489384
4833 0.00022166 -0.028311426
4834 0.00022168 -0.024266937
4835 0.0002217 -0.032355916
4836 0.00022172 -0.040444895
4837 0.00022174 -0.048533874
4838 0.00022176 -0.044489384
4839 0.00022178 -0.048533874
4840 0.0002218 -0.040444895
4841 0.00022182 -0.032355916
4842 0.00022184 -0.036400405
4843 0.00022186 -0.044489384
4844 0.00022188 -0.040444895
4845 0.0002219 -0.036400405
4846 0.00022192 -0.036400405
4847 0.00022194 -0.052578363
4848 0.00022196 -0.044489384
4849 0.00022198 -0.048533874
4850 0.000222 -0.056622853
4851 0.00022202 -0.044489384
4852 0.00022204 -0.040444895
4853 0.00022206 -0.032355916
4854 0.00022208 -0.036400405
4855 0.0002221 -0.036400405
4856 0.00022212 -0.036400405
4857 0.00022214 -0.044489384
4858 0.00022216 -0.044489384
4859 0.00022218 -0.044489384
4860 0.0002222 -0.040444895
4861 0.00022222 -0.040444895
4862 0.00022224 -0.056622853
4863 0.00022226 -0.056622853
4864 0.00022228 -0.052578363
4865 0.0002223 -0.044489384
4866 0.00022232 -0.044489384
4867 0.00022234 -0.036400405
4868 0.00022236 -0.032355916
4869 0.00022238 -0.040444895
4870 0.0002224 -0.040444895
4871 0.00022242 -0.048533874
4872 0.00022244 -0.060667342
4873 0.00022246 -0.056622853
4874 0.00022248 -0.048533874
4875 0.0002225 -0.052578363
4876 0.00022252 -0.052578363
4877 0.00022254 -0.052578363
4878 0.00022256 -0.036400405
4879 0.00022258 -0.028311426
4880 0.0002226 -0.036400405
4881 0.00022262 -0.040444895
4882 0.00022264 -0.048533874
4883 0.00022266 -0.044489384
4884 0.00022268 -0.040444895
4885 0.0002227 -0.036400405
4886 0.00022272 -0.040444895
4887 0.00022274 -0.040444895
4888 0.00022276 -0.040444895
4889 0.00022278 -0.040444895
4890 0.0002228 -0.048533874
4891 0.00022282 -0.052578363
4892 0.00022284 -0.060667342
4893 0.00022286 -0.048533874
4894 0.00022288 -0.048533874
4895 0.0002229 -0.048533874
4896 0.00022292 -0.044489384
4897 0.00022294 -0.040444895
4898 0.00022296 -0.032355916
4899 0.00022298 -0.036400405
4900 0.000223 -0.044489384
4901 0.00022302 -0.044489384
4902 0.00022304 -0.048533874
4903 0.00022306 -0.048533874
4904 0.00022308 -0.044489384
4905 0.0002231 -0.040444895
4906 0.00022312 -0.028311426
4907 0.00022314 -0.028311426
4908 0.00022316 -0.024266937
4909 0.00022318 -0.028311426
4910 0.0002232 -0.036400405
4911 0.00022322 -0.032355916
4912 0.00022324 -0.032355916
4913 0.00022326 -0.036400405
4914 0.00022328 -0.028311426
4915 0.0002233 -0.032355916
4916 0.00022332 -0.032355916
4917 0.00022334 -0.028311426
4918 0.00022336 -0.040444895
4919 0.00022338 -0.036400405
4920 0.0002234 -0.040444895
4921 0.00022342 -0.040444895
4922 0.00022344 -0.040444895
4923 0.00022346 -0.036400405
4924 0.00022348 -0.036400405
4925 0.0002235 -0.040444895
4926 0.00022352 -0.052578363
4927 0.00022354 -0.044489384
4928 0.00022356 -0.052578363
4929 0.00022358 -0.048533874
4930 0.0002236 -0.056622853
4931 0.00022362 -0.052578363
4932 0.00022364 -0.048533874
4933 0.00022366 -0.044489384
4934 0.00022368 -0.040444895
4935 0.0002237 -0.032355916
4936 0.00022372 -0.032355916
4937 0.00022374 -0.028311426
4938 0.00022376 -0.028311426
4939 0.00022378 -0.028311426
4940 0.0002238 -0.040444895
4941 0.00022382 -0.040444895
4942 0.00022384 -0.032355916
4943 0.00022386 -0.024266937
4944 0.00022388 -0.024266937
4945 0.0002239 -0.024266937
4946 0.00022392 -0.024266937
4947 0.00022394 -0.024266937
4948 0.00022396 -0.024266937
4949 0.00022398 -0.020222447
4950 0.000224 -0.020222447
